order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
ord_000077,1,prod_00218,sell_0027,24/01/2018 22:16,81.51,5.99
ord_000077,2,prod_00078,sell_0018,24/01/2018 22:16,53.25,4.32
ord_000078,1,prod_00372,sell_0104,28/05/2018 10:19,76.41,7.7
ord_000079,1,prod_00714,sell_0211,13/05/2018 10:35,105.77,24.63
ord_000080,1,prod_00156,sell_0129,04/08/2017 10:12,32.13,3.42
ord_000081,1,prod_00614,sell_0112,19/05/2017 18:02,36.76,4.37
ord_000082,1,prod_00633,sell_0171,16/09/2017 14:41,50.31,9.72
ord_000083,1,prod_00247,sell_0020,13/12/2017 14:01,94.96,23.67
ord_000083,2,prod_00593,sell_0146,17/12/2017 14:01,34.41,5.99
ord_000084,1,prod_00623,sell_0066,24/01/2017 10:58,47.88,10.8
ord_000085,1,prod_00251,sell_0054,06/08/2018 19:21,48.14,5.37
ord_000086,1,prod_00103,sell_0090,05/10/2017 21:00,133.08,23.02
ord_000087,1,prod_00516,sell_0181,19/12/2017 08:53,53.83,12.77
ord_000088,1,prod_00138,sell_0029,04/12/2017 18:35,94.87,15.31
ord_000089,1,prod_00515,sell_0218,11/04/2018 13:49,63.77,14.81
ord_000090,1,prod_00128,sell_0152,09/11/2018 17:26,20.9,1.93
ord_000091,1,prod_00241,sell_0172,09/07/2017 13:21,114.43,28.24
ord_000092,1,prod_00232,sell_0239,07/12/2017 16:39,63.54,12.22
ord_000093,1,prod_00729,sell_0073,01/08/2018 20:24,93.53,19.71
ord_000094,1,prod_00776,sell_0171,11/03/2017 11:33,88.91,10.08
ord_000095,1,prod_00306,sell_0199,23/10/2018 16:16,72.32,7.26
ord_000095,2,prod_00266,sell_0207,23/10/2018 16:16,169.78,39.2
ord_000096,1,prod_00767,sell_0030,15/12/2018 09:19,70.42,11.1
ord_000097,1,prod_00060,sell_0134,13/06/2018 09:04,123.86,6.35
ord_000097,2,prod_00462,sell_0204,13/06/2018 09:04,94.83,7.66
ord_000098,1,prod_00122,sell_0038,16/12/2018 22:46,119.24,13.63
ord_000099,1,prod_00016,sell_0128,31/01/2018 08:20,90.69,20.13
ord_000100,1,prod_00667,sell_0058,03/02/2018 11:58,46.13,3.15
ord_000101,1,prod_00429,sell_0106,24/05/2017 14:15,90.45,11.15
ord_000102,1,prod_00304,sell_0244,27/02/2017 17:28,32.4,7.25
ord_000103,1,prod_00549,sell_0141,03/10/2017 10:18,61.85,6.07
ord_000104,1,prod_00288,sell_0153,20/03/2018 09:41,54.23,6.24
ord_000104,2,prod_00310,sell_0188,20/03/2018 09:41,53.25,9.43
ord_000105,1,prod_00080,sell_0247,11/04/2018 22:48,40.29,5.87
ord_000106,1,prod_00551,sell_0196,10/09/2017 13:29,37.58,2.72
ord_000107,1,prod_00322,sell_0192,16/06/2018 08:22,243.72,54.18
ord_000108,1,prod_00175,sell_0235,07/08/2017 08:44,140.14,8.88
ord_000108,2,prod_00296,sell_0147,07/08/2017 08:44,31.85,4.16
ord_000109,1,prod_00341,sell_0051,03/12/2017 21:11,69.99,9.53
ord_000110,1,prod_00095,sell_0219,18/08/2017 18:35,44.29,4.5
ord_000111,1,prod_00552,sell_0018,06/08/2018 14:44,27.52,4.96
ord_000111,2,prod_00496,sell_0133,07/08/2018 14:44,68.43,4.07
ord_000111,3,prod_00353,sell_0153,06/08/2018 14:44,84.6,6.72
ord_000112,1,prod_00495,sell_0076,15/04/2018 18:16,66.41,9.56
ord_000113,1,prod_00024,sell_0227,01/09/2018 19:39,76.59,7.9
ord_000114,1,prod_00213,sell_0158,26/03/2017 12:44,76.78,15.24
ord_000115,1,prod_00485,sell_0204,08/02/2018 17:07,112.17,9.27
ord_000116,1,prod_00699,sell_0134,16/12/2018 10:19,246.37,30.12
ord_000116,2,prod_00559,sell_0061,19/12/2018 10:19,107.62,19.36
ord_000117,1,prod_00496,sell_0071,20/03/2017 08:24,54.4,6.84
ord_000117,2,prod_00411,sell_0176,19/03/2017 08:24,179.84,37.34
ord_000117,3,prod_00173,sell_0041,21/03/2017 08:24,10.52,1.42
ord_000118,1,prod_00093,sell_0148,03/02/2018 14:46,214.33,20.44
ord_000119,1,prod_00537,sell_0188,01/03/2017 10:34,99.21,23.1
ord_000119,2,prod_00748,sell_0124,01/03/2017 10:34,95.79,10.66
ord_000120,1,prod_00648,sell_0150,01/07/2017 17:26,55.64,10.25
ord_000121,1,prod_00285,sell_0079,11/03/2018 21:19,16.61,3.59
ord_000122,1,prod_00455,sell_0163,12/07/2017 14:00,111.88,17.79
ord_000123,1,prod_00553,sell_0065,17/04/2018 14:01,21.09,2.25
ord_000123,2,prod_00152,sell_0002,19/04/2018 14:01,30.25,6.63
ord_000124,1,prod_00561,sell_0074,02/12/2018 22:14,131.85,22.19
ord_000125,1,prod_00344,sell_0026,25/08/2017 20:07,144.69,14.25
ord_000126,1,prod_00545,sell_0172,23/05/2017 12:07,108.15,8.48
ord_000127,1,prod_00421,sell_0079,17/10/2018 13:36,61.26,8.72
ord_000128,1,prod_00077,sell_0216,10/03/2018 14:36,116.89,12.24
ord_000129,1,prod_00713,sell_0151,20/11/2018 20:02,64.86,4.93
ord_000130,1,prod_00790,sell_0061,24/11/2017 14:35,68.32,15.37
ord_000130,2,prod_00486,sell_0032,25/11/2017 14:35,106.68,17.35
ord_000131,1,prod_00392,sell_0069,25/06/2018 15:08,92.77,6.4
ord_000132,1,prod_00554,sell_0227,30/11/2018 11:22,132.18,27.34
ord_000133,1,prod_00762,sell_0091,26/07/2017 17:59,54.83,2.85
ord_000134,1,prod_00097,sell_0165,08/10/2018 13:31,134.29,21.45
ord_000135,1,prod_00721,sell_0041,26/06/2018 12:02,51.21,10.37
ord_000135,2,prod_00215,sell_0049,28/06/2018 12:02,32.2,3.55
ord_000136,1,prod_00474,sell_0180,11/10/2018 13:20,23.63,1.69
ord_000136,2,prod_00635,sell_0086,09/10/2018 13:20,68,12.72
ord_000137,1,prod_00116,sell_0190,30/07/2017 10:40,87.37,12.34
ord_000138,1,prod_00420,sell_0040,17/02/2018 11:13,50.54,4.81
ord_000138,2,prod_00280,sell_0055,17/02/2018 11:13,220,25.55
ord_000139,1,prod_00409,sell_0235,14/06/2017 13:57,29.76,2.43
ord_000140,1,prod_00458,sell_0214,13/12/2018 17:25,43.85,2.87
ord_000141,1,prod_00331,sell_0102,03/04/2017 20:01,95.13,8.04
ord_000141,2,prod_00387,sell_0011,01/04/2017 20:01,261.87,16.21
ord_000142,1,prod_00715,sell_0023,05/04/2017 13:32,62.32,14.3
ord_000143,1,prod_00153,sell_0146,25/11/2018 15:40,15.43,2.92
ord_000144,1,prod_00136,sell_0097,20/11/2017 18:27,109.81,13.07
ord_000145,1,prod_00307,sell_0119,08/06/2018 21:55,43.68,7.66
ord_000146,1,prod_00037,sell_0064,09/11/2017 15:54,42.94,8.44
ord_000147,1,prod_00411,sell_0179,11/07/2018 17:08,30.92,4.22
ord_000148,1,prod_00536,sell_0075,16/08/2017 09:04,111.23,22.06
ord_000149,1,prod_00101,sell_0024,07/03/2018 11:18,66.09,3.46
ord_000150,1,prod_00032,sell_0153,26/04/2018 09:36,25.06,5.31
ord_000151,1,prod_00046,sell_0174,01/12/2017 14:36,89.06,18.26
ord_000152,1,prod_00165,sell_0190,11/10/2017 15:16,77.35,19.14
ord_000153,1,prod_00677,sell_0181,25/06/2017 17:57,90.12,5.03
ord_000154,1,prod_00434,sell_0235,10/08/2018 12:18,64.95,3.85
ord_000155,1,prod_00013,sell_0039,24/07/2017 15:48,172.45,13.24
ord_000156,1,prod_00651,sell_0139,16/11/2017 15:49,105.14,7.26
ord_000157,1,prod_00031,sell_0083,08/12/2017 09:05,86.4,10.16
ord_000158,1,prod_00107,sell_0002,02/03/2018 14:13,142.29,27.9
ord_000159,1,prod_00705,sell_0048,12/08/2018 08:12,58.2,3.4
ord_000160,1,prod_00273,sell_0159,15/02/2018 12:55,158.47,19.21
ord_000161,1,prod_00765,sell_0217,11/11/2018 19:21,52.51,3.02
ord_000162,1,prod_00108,sell_0035,26/07/2018 22:50,103.3,13.66
ord_000163,1,prod_00493,sell_0199,28/10/2018 11:28,75.33,8.14
ord_000164,1,prod_00130,sell_0039,16/08/2018 21:27,111.69,11.07
ord_000165,1,prod_00112,sell_0213,06/07/2017 13:54,44.68,9.85
ord_000166,1,prod_00794,sell_0220,25/12/2018 17:26,74.56,12.16
ord_000167,1,prod_00709,sell_0082,29/09/2018 21:44,37.84,9.13
ord_000168,1,prod_00756,sell_0112,23/05/2018 13:25,153.96,13.77
ord_000169,1,prod_00644,sell_0104,23/07/2017 08:06,69.15,5.85
ord_000170,1,prod_00550,sell_0223,01/08/2017 22:03,104.67,25.57
ord_000171,1,prod_00025,sell_0196,15/06/2018 20:12,57.96,8.63
ord_000171,2,prod_00743,sell_0202,17/06/2018 20:12,184.56,45.69
ord_000171,3,prod_00034,sell_0074,16/06/2018 20:12,67.47,10.37
ord_000172,1,prod_00087,sell_0213,04/02/2018 16:43,97.7,15.71
ord_000173,1,prod_00102,sell_0065,24/07/2018 22:22,76.44,5.98
ord_000174,1,prod_00345,sell_0162,03/01/2018 21:27,61.48,14.66
ord_000175,1,prod_00333,sell_0123,15/04/2018 21:06,60.84,5.25
ord_000176,1,prod_00795,sell_0059,13/08/2017 12:37,41.09,2.86
ord_000176,2,prod_00477,sell_0192,13/08/2017 12:37,60.85,4.94
ord_000177,1,prod_00273,sell_0019,15/07/2017 18:48,48.33,4.84
ord_000177,2,prod_00009,sell_0240,10/07/2017 18:48,26.2,3.74
ord_000178,1,prod_00481,sell_0100,17/04/2017 13:37,23.8,5.16
ord_000179,1,prod_00038,sell_0197,13/10/2018 17:59,90.05,9.36
ord_000180,1,prod_00648,sell_0027,12/05/2018 09:00,295.75,63.9
ord_000181,1,prod_00501,sell_0091,09/12/2018 16:00,37.5,2.05
ord_000182,1,prod_00496,sell_0152,08/09/2018 10:30,86.18,11.5
ord_000183,1,prod_00665,sell_0073,16/09/2018 12:15,276.08,53.29
ord_000183,2,prod_00752,sell_0204,18/09/2018 12:15,39.26,9.4
ord_000184,1,prod_00777,sell_0087,08/04/2018 13:41,91.85,10.61
ord_000185,1,prod_00340,sell_0055,14/10/2018 13:47,31.21,4.08
ord_000185,2,prod_00307,sell_0182,15/10/2018 13:47,98.69,5.11
ord_000186,1,prod_00265,sell_0060,05/12/2018 10:06,83.9,6.9
ord_000187,1,prod_00155,sell_0116,23/08/2018 10:55,37.27,3.68
ord_000188,1,prod_00422,sell_0131,23/05/2017 12:01,86.87,17.09
ord_000189,1,prod_00153,sell_0202,10/07/2018 12:41,230.92,23.68
ord_000190,1,prod_00509,sell_0134,05/06/2017 13:23,291.49,46.37
ord_000191,1,prod_00249,sell_0095,21/04/2017 09:40,188.89,23.86
ord_000192,1,prod_00277,sell_0066,07/08/2018 11:05,65.36,10.85
ord_000192,2,prod_00280,sell_0231,03/08/2018 11:05,39.81,3.74
ord_000193,1,prod_00573,sell_0149,25/10/2018 18:56,149.56,22.85
ord_000194,1,prod_00429,sell_0123,15/07/2017 17:56,287.98,31.13
ord_000195,1,prod_00072,sell_0131,15/04/2017 14:31,300.46,24.17
ord_000196,1,prod_00520,sell_0133,22/11/2018 13:30,226.22,11.7
ord_000197,1,prod_00788,sell_0002,19/06/2017 21:38,198.29,18.89
ord_000198,1,prod_00296,sell_0156,25/02/2017 08:34,35.6,6.74
ord_000199,1,prod_00003,sell_0212,22/08/2018 13:32,102.64,15.54
ord_000200,1,prod_00031,sell_0206,31/10/2018 16:35,49.47,6.1
ord_000201,1,prod_00208,sell_0171,12/04/2018 20:51,193.48,26.81
ord_000202,1,prod_00288,sell_0005,30/04/2018 22:36,47.52,7.01
ord_000203,1,prod_00386,sell_0121,04/12/2017 12:11,68.84,12.02
ord_000204,1,prod_00738,sell_0125,27/09/2017 20:54,68.15,15.19
ord_000205,1,prod_00377,sell_0065,07/09/2018 08:12,64.49,7.03
ord_000206,1,prod_00496,sell_0041,02/11/2018 18:09,50.35,5.99
ord_000206,2,prod_00048,sell_0227,01/11/2018 18:09,43.61,6.16
ord_000207,1,prod_00535,sell_0138,29/11/2017 08:59,126.17,26.55
ord_000207,2,prod_00161,sell_0121,30/11/2017 08:59,33.42,4.84
ord_000208,1,prod_00795,sell_0074,29/10/2017 09:12,35.95,4.23
ord_000209,1,prod_00539,sell_0023,25/10/2017 22:06,37.51,7.88
ord_000209,2,prod_00794,sell_0189,21/10/2017 22:06,109.16,20.6
ord_000210,1,prod_00176,sell_0092,16/03/2017 19:33,71.25,7.31
ord_000210,2,prod_00349,sell_0038,15/03/2017 19:33,171.19,32.27
ord_000211,1,prod_00350,sell_0163,06/11/2017 16:49,205.62,18.08
ord_000212,1,prod_00034,sell_0104,13/02/2017 08:03,38.74,4.32
ord_000213,1,prod_00538,sell_0132,28/09/2018 10:29,245.04,46.03
ord_000213,2,prod_00335,sell_0120,01/10/2018 10:29,180.6,30.45
ord_000214,1,prod_00536,sell_0093,14/10/2017 22:04,48.36,6
ord_000214,2,prod_00068,sell_0149,12/10/2017 22:04,26.71,2.28
ord_000215,1,prod_00031,sell_0038,31/07/2018 14:25,23.32,3.4
ord_000216,1,prod_00218,sell_0240,02/05/2018 10:20,110.81,11.1
ord_000216,2,prod_00620,sell_0172,03/05/2018 10:20,46.03,8.26
ord_000217,1,prod_00466,sell_0037,26/10/2018 11:08,113.28,20.64
ord_000217,2,prod_00199,sell_0196,26/10/2018 11:08,53.41,8.95
ord_000218,1,prod_00713,sell_0025,15/12/2018 15:55,152.42,21.43
ord_000219,1,prod_00682,sell_0119,30/12/2017 14:38,164.22,37.82
ord_000219,2,prod_00479,sell_0021,28/12/2017 14:38,29.17,4.96
ord_000220,1,prod_00173,sell_0023,30/04/2017 18:50,27.96,5.93
ord_000221,1,prod_00753,sell_0060,09/09/2018 20:54,47.95,3.91
ord_000222,1,prod_00387,sell_0095,06/02/2017 20:55,129.75,7.09
ord_000223,1,prod_00233,sell_0171,17/09/2017 22:44,37.2,4.5
ord_000223,2,prod_00791,sell_0077,16/09/2017 22:44,34.29,7.98
ord_000224,1,prod_00133,sell_0041,19/03/2017 15:18,44.4,10.49
ord_000225,1,prod_00046,sell_0055,25/11/2018 16:49,76.79,5.79
ord_000226,1,prod_00398,sell_0246,13/01/2017 19:31,133.13,29.28
ord_000227,1,prod_00371,sell_0225,28/03/2018 09:16,42.44,2.63
ord_000227,2,prod_00156,sell_0024,30/03/2018 09:16,77.47,18.16
ord_000227,3,prod_00457,sell_0071,02/04/2018 09:16,40.07,9.88
ord_000228,1,prod_00536,sell_0069,07/02/2018 16:23,34.99,3.19
ord_000229,1,prod_00692,sell_0225,11/07/2018 14:18,36.01,4.82
ord_000230,1,prod_00524,sell_0174,12/11/2017 09:27,35.04,7.29
ord_000231,1,prod_00631,sell_0179,14/11/2018 14:46,70.96,6.92
ord_000231,2,prod_00196,sell_0016,16/11/2018 14:46,51.09,3.75
ord_000232,1,prod_00754,sell_0006,26/08/2018 09:29,60.05,10.68
ord_000232,2,prod_00641,sell_0070,27/08/2018 09:29,65.3,7.62
ord_000233,1,prod_00783,sell_0170,13/02/2018 20:16,124.81,27.56
ord_000234,1,prod_00480,sell_0058,22/12/2017 12:05,71.46,6.66
ord_000235,1,prod_00651,sell_0047,15/10/2018 16:51,60.98,8.04
ord_000236,1,prod_00237,sell_0042,10/09/2018 15:25,40.19,8.22
ord_000237,1,prod_00053,sell_0017,24/01/2018 19:26,34.8,5.55
ord_000238,1,prod_00211,sell_0178,10/12/2017 13:45,28.18,4.2
ord_000239,1,prod_00326,sell_0230,01/03/2017 12:50,334.84,27.03
ord_000240,1,prod_00414,sell_0057,22/04/2017 12:30,317.89,56.41
ord_000241,1,prod_00516,sell_0244,21/03/2017 11:37,47.92,8.21
ord_000242,1,prod_00284,sell_0016,12/02/2017 14:14,11.63,2.37
ord_000243,1,prod_00227,sell_0228,12/07/2017 19:56,178.69,13.14
ord_000244,1,prod_00119,sell_0001,06/11/2018 08:34,58.05,4.69
ord_000245,1,prod_00599,sell_0014,05/10/2018 18:43,99.97,23.06
ord_000246,1,prod_00544,sell_0086,31/10/2018 11:06,60.57,14.13
ord_000246,2,prod_00125,sell_0033,01/11/2018 11:06,71.87,4.08
ord_000247,1,prod_00537,sell_0174,25/06/2018 15:38,98.58,7.03
ord_000248,1,prod_00307,sell_0129,24/06/2018 12:22,55.89,10.06
ord_000249,1,prod_00396,sell_0149,12/06/2017 15:27,56.46,10.94
ord_000249,2,prod_00382,sell_0144,11/06/2017 15:27,110.15,6.08
ord_000250,1,prod_00275,sell_0082,10/08/2018 15:40,75.44,11.26
ord_000251,1,prod_00529,sell_0090,03/11/2017 22:47,68.83,4.75
ord_000252,1,prod_00418,sell_0084,17/04/2018 08:20,47.91,4.14
ord_000253,1,prod_00207,sell_0218,12/12/2018 08:52,64.96,15.05
ord_000254,1,prod_00202,sell_0092,12/11/2018 17:13,190.72,36.83
ord_000255,1,prod_00599,sell_0013,24/09/2017 20:33,34.35,2.48
ord_000256,1,prod_00747,sell_0035,31/08/2018 08:09,10.6,1.81
ord_000257,1,prod_00777,sell_0198,21/05/2017 20:17,167.34,16.84
ord_000258,1,prod_00520,sell_0045,13/02/2017 15:53,198.8,30.58
ord_000259,1,prod_00616,sell_0198,17/02/2017 12:00,64.51,15.35
ord_000260,1,prod_00393,sell_0148,28/07/2017 09:54,127.62,25.32
ord_000261,1,prod_00357,sell_0026,06/08/2018 16:19,190.92,21.85
ord_000262,1,prod_00432,sell_0097,29/12/2017 09:41,22.31,5.12
ord_000263,1,prod_00758,sell_0207,28/01/2017 08:05,176.85,40.37
ord_000264,1,prod_00493,sell_0148,31/12/2018 16:38,89.51,21.97
ord_000264,2,prod_00555,sell_0221,27/12/2018 16:38,136.24,7.68
ord_000265,1,prod_00367,sell_0236,26/04/2018 16:54,28.74,3.12
ord_000266,1,prod_00673,sell_0220,21/01/2018 12:33,225.92,37.73
ord_000267,1,prod_00634,sell_0198,16/04/2018 12:21,111.74,11.73
ord_000268,1,prod_00617,sell_0000,20/04/2018 10:47,128.3,29.03
ord_000269,1,prod_00632,sell_0005,13/03/2018 18:42,41.92,5.63
ord_000270,1,prod_00657,sell_0021,18/06/2018 10:07,53.43,8.68
ord_000271,1,prod_00289,sell_0027,21/11/2018 19:39,50.51,4.46
ord_000271,2,prod_00526,sell_0197,19/11/2018 19:39,69.77,12.67
ord_000272,1,prod_00228,sell_0179,20/11/2017 08:39,86.13,19.84
ord_000273,1,prod_00419,sell_0110,29/03/2018 22:45,36.25,4.71
ord_000274,1,prod_00555,sell_0148,11/01/2017 12:18,78.89,18.51
ord_000275,1,prod_00132,sell_0188,09/11/2018 19:24,75.44,13.01
ord_000276,1,prod_00793,sell_0105,25/11/2017 19:57,11.52,1.17
ord_000277,1,prod_00633,sell_0010,28/10/2017 14:34,61.29,6.21
ord_000278,1,prod_00570,sell_0151,05/01/2019 15:30,49.14,10.75
ord_000279,1,prod_00625,sell_0209,30/05/2018 09:59,28.74,1.71
ord_000280,1,prod_00336,sell_0247,08/06/2017 16:13,104.23,22.27
ord_000280,2,prod_00125,sell_0232,06/06/2017 16:13,234.56,53.82
ord_000281,1,prod_00620,sell_0118,20/10/2017 16:23,40.93,9.52
ord_000282,1,prod_00534,sell_0032,19/12/2017 20:45,182.5,43.58
ord_000283,1,prod_00508,sell_0247,28/12/2018 13:42,46.54,10.67
ord_000284,1,prod_00406,sell_0244,17/02/2018 08:58,72.28,10.8
ord_000285,1,prod_00463,sell_0068,19/09/2017 15:39,85.56,19.94
ord_000286,1,prod_00420,sell_0162,22/05/2018 17:18,84.38,13.12
ord_000287,1,prod_00782,sell_0025,27/01/2018 18:23,35.67,8.3
ord_000288,1,prod_00048,sell_0107,21/03/2017 18:05,22.49,2.88
ord_000289,1,prod_00054,sell_0212,06/11/2018 10:55,101.08,17.19
ord_000290,1,prod_00361,sell_0084,27/01/2017 19:07,57.62,7.51
ord_000290,2,prod_00195,sell_0202,28/01/2017 19:07,23.05,4.02
ord_000291,1,prod_00437,sell_0241,25/11/2018 11:32,90.49,17.75
ord_000291,2,prod_00518,sell_0057,25/11/2018 11:32,20.36,3.17
ord_000292,1,prod_00049,sell_0050,03/10/2018 08:24,269.76,61.73
